Rk 	Player 	Pos 	Squad 	Age 	Born 	MP 	Starts 	Min 	90s 	Gls 	Ast 	G+A 	G-PK 	PK 	PKatt 	CrdY 	CrdR 	Gls 	Ast 	G+A 	G-PK 	G+A-PK 	Matches
500	Houssem Aouar	MF	dz Algeria	27	1998	4	3	241	2.7	1	0	1	1	0	0	1	0	0.37	0.00	0.37	0.37	0.37	Matches
501	Mohamed Amoura	FW	dz Algeria	25	2000	10	7	742	8.2	10	4	14	8	2	2	1	0	1.21	0.49	1.70	0.97	1.46	Matches
502	Mohamed Amine Tougai	DF	dz Algeria	26	2000	5	4	437	4.9	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
503	Mohamed Amine Madani	DF	dz Algeria	32	1993	1	1	90	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
504	Rayan Aït-Nouri	DF	dz Algeria	24	2001	5	5	450	5.0	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
505	Trézéguet	MF,DF	eg Egypt	31	1994	10	9	799	8.9	5	2	7	5	0	0	1	0	0.56	0.23	0.79	0.56	0.79	Matches
506	Akram Tawfik	MF	eg Egypt	28	1997	1	0	33	0.4	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
507	Mohamed Sobhy	GK	eg Egypt	26	1999	1	1	90	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
508	Khaled Sobhi	DF	eg Egypt	30	1995	3	2	187	2.1	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
509	Mostafa Shoubir	GK	eg Egypt	25	2000	1	0	30	0.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
510	Mohamed Sherif	FW	eg Egypt	29	1996	2	0	20	0.2	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
511	Mohamed El-Shenawy	GK	eg Egypt	37	1988	9	9	780	8.7	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
512	Mohamed Shehata	MF	eg Egypt	24	2001	2	0	26	0.3	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
513	Ahmed Sayed	MF	eg Egypt	30	1996	10	9	669	7.4	2	1	3	2	0	0	0	0	0.27	0.13	0.40	0.27	0.40	Matches
514	Ahmed Samy	DF	eg Egypt	33	1992	1	1	90	1.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
515	Mohamed Salah	MF,FW	eg Egypt	33	1992	9	9	806	9.0	9	3	12	7	2	2	0	0	1.00	0.33	1.34	0.78	1.12	Matches
516	Mahmoud Saber	MF	eg Egypt	24	2001	4	0	48	0.5	0	0	0	0	0	0	1	0	0.00	0.00	0.00	0.00	0.00	Matches
517	Ramy Rabia	DF	eg Egypt	32	1993	8	8	720	8.0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	Matches
518	Ahmed Nabil Koka	MF	eg Egypt	24	2001	5	3	274	3.0	0	1	1	0	0	0	0	0	0.00	0.33	0.33	0.00	0.33	Matches
519	Mostafa Mohamed	FW	eg Egypt	28	1997	10	7	522	5.8	1	2	3	1	0	0	1	0	0.17	0.34	0.52	0.17	0.52	Matches
